Huc 8,Huc 8 Name,Huc 12,Huc 12 Name,Type,Category,Scientific Name,Common Name,Global Rank,State Rank,Fed Status,State Status,Habitat Description,Wet Habitat Flag
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Prunus virginiana,Choke Cherry,G5,S1,--,S,Moist Coves And Slopes,Possible
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Stenotrema barbigerum,Fringed Slitmouth,G3G4,S3?,--,"Rare, Not State Listed",On logs on forested hillsides & ravines; far SE Tennessee; Blue Ridge and Ridge & Valley.,Upland
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Percina kathae,Mobile Logperch,G4,S2S3,--,"Rare, Not State Listed","Pool areas, deep riffles, & runs; Conasauga River & its larger tributaries.",Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Cyprinella caerulea,Blue Shiner,G2,S1,LT,T,"Cool, clear, small to medium-sized rivers over firm substrates.",Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Lonicera dioica,Mountain Honeysuckle,G5,S2,--,S,Mountain Woods And Thickets,Possible
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Agastache scrophulariifolia,Purple Giant Hyssop,G4,S1S2,--,T,Rich Mountain Woods,Upland
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Trillium decumbens,Trailing Trillium,G4,S1,--,E,"Floodplains And Rocky, Open, Mountain Woods",Possible
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Villosa nebulosa,Alabama Rainbow,G3,S2,--,"Rare, Not State Listed",Creeks-medium size rivers in sand/gravel riffles in mod current; assoc. with Justicia americana; Conasauga R system; Ridge & Valley.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Silene ovata,Ovate Catchfly,G3,S2,--,E,Open Oak Woods,Upland
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Thermopsis fraxinifolia,Ash-leaved Bush-pea,G3?,S3,--,T,Roadsides And Dry Open Woods,Upland
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Notropis asperifrons,Burrhead Shiner,G4,S2,--,"Rare, Not State Listed",Rocky and sandy pools and runs of clear creeks and small rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Diervilla sessilifolia var. rivularis,Mountain Bush-honeysuckle,G3,S2,--,T,Dry Cliffs And Bluffs,Upland
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Elliptio arctata,Delicate Spike,G2G3Q,S2,--,"Rare, Not State Listed","In substrates of coarse sand, gravel, and cobble; prefers strong current; Conasauga River; Polk & Bradley counties; Ridge & Valley.",Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Percina jenkinsi,Conasauga Logperch,G1,S1,LE,E,Deep gravel runs or pools with small stones & sandy bottoms; Conasauga and Jacks rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Villosa vibex,Southern Rainbow,G5,S2,--,"Rare, Not State Listed","Mud or soft sand in small rivers & creeks in areas with moderate current; Conasauga, Hatchie, and Wolf (Miss. R.) river systems.",Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Notropis stilbius,Silverstripe Shiner,G4,S3,--,"Rare, Not State Listed",Still or gently flowing pool areas in the Conasauga River & larger tributaries.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Etheostoma brevirostrum,Holiday Darter,G2,S1,--,T,Bedrock & gravel pools of creeks and small to medium rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Percina kusha,Bridled Darter,G2,S1,--,"Rare, Not State Listed","Small rivers with exceptional water quality, in flowing pools with sand, detritus, boulders; Conasauga River watershed.",Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Notropis chrosomus,Rainbow Shiner,G4,S3,--,D,"Small, clear, often spring-fed streams with sand and gravel substrates; Conasauga River watershed.",Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Heracleum maximum,Cow-parsnip,G5,S2,--,S,Moist Woods And Floodplains,Possible
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Reptile,Plestiodon anthracinus,Coal Skink,G5,S1,--,D,"Humid wooded areas with abundant leaf litter and loose rocks; vicinity of springs, swamps, and bogs; spotty distribution.",Possible
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Mammal,Myotis leibii,Eastern Small-footed Myotis,G4,S2S3,--,D,"Hibernates in caves & mines; also uses abandoned buildings, bridges, and barns seasonally.",Upland
3150101,Conasauga River,31501010102,Jacks River,Vascular Plant,Flowering Plant,Melanthium latifolium,Broadleaf Bunchflower,G5,S1S2,--,E,Oak Forest,Possible
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Ptychobranchus foremanianus,Rayed Kidneyshell (= Triangular Kidneyshell),G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Invertebrate Animal,Mollusc,Villosa vanuxemensis umbrans,Coosa Creekshell,G1,S2,--,"Rare, Not State Listed",Riffles of headwater creeks/small rivers in gravel/sand subst.; often assoc. with Justicia amer.; Conasauga R drainage; Ridge & Valley.,Aquatic
3150101,Conasauga River,31501010102,Jacks River,Vertebrate Animal,Fish,Phenacobius catostomus,Riffle Minnow,G4,S2,--,D,Gravel and rubble-bottomed runs and riffles of creeks and small to medium rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Noturus munitus,Frecklebelly Madtom,G3,S1,--,T,In moderate-swift currents of main channel of Conasauga River over a variety of substrates.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Medionidus parvulus,Coosa Moccasinshell,G1Q,S1,LE,E,"Highly oxygenated streams & small rivers with moderate to strong flow, in sand and gravel; Conasauga River, Polk County.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Macrhybopsis etnieri,Coosa Chub,G3G4,S1,--,E,In swift currents over gravel substrates; Conasauga River.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Insect,Gomphus consanguis,Cherokee Clubtail,G3,S1,--,"Rare, Not State Listed","Small, spring-fed streams w/sand, gravel & fine detritus substrate in partly shaded to open areas; Ridge & Valley.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Villosa vanuxemensis umbrans,Coosa Creekshell,G1,S2,--,"Rare, Not State Listed",Riffles of headwater creeks/small rivers in gravel/sand subst.; often assoc. with Justicia amer.; Conasauga R drainage; Ridge & Valley.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Insect,Ophiogomphus edmundo,Edmund's Snaketail,G2,S1,--,"Rare, Not State Listed","Clear, moderately flowing mountain streams and rivers; reported from Conasauga River watershed; Cherokee National Forest.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Insect,Ophiogomphus alleghaniensis,Allegheny Snaketail,G3T2T3,S1,--,"Rare, Not State Listed","Riffle areas of spring-fed streams; Cumberland Plateau, Ridge & Valley, & Blue Ridge; not watershed specific.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Medionidus acutissimus,Alabama Moccasinshell,G2,S1,LT,T,Small-large rivers in gravel & cobble shoals in shallow water with mod strong current; Conasauga River; Polk County.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vascular Plant,Flowering Plant,Trillium decumbens,Trailing Trillium,G4,S1,--,E,"Floodplains And Rocky, Open, Mountain Woods",Possible
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vascular Plant,Flowering Plant,Panax quinquefolius,American Ginseng,G3G4,S3S4,--,S-CE,Rich Woods,Possible
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Villosa nebulosa,Alabama Rainbow,G3,S2,--,"Rare, Not State Listed",Creeks-medium size rivers in sand/gravel riffles in mod current; assoc. with Justicia americana; Conasauga R system; Ridge & Valley.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Strophitus connasaugaensis,Alabama Creekmussel,G3,S1,--,"Rare, Not State Listed","Small-medium sized rivers, in shallow areas with current and substrates of of fine gravel, sand, & silt; Conasauga River; Polk County.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vascular Plant,Flowering Plant,Nestronia umbellula,Nestronia,G4,S1,--,E,Upland Woods,Upland
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Percina kusha,Bridled Darter,G2,S1,--,"Rare, Not State Listed","Small rivers with exceptional water quality, in flowing pools with sand, detritus, boulders; Conasauga River watershed.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Pleurobema perovatum,Ovate Clubshell,G1,SH,LE,E,Sand/gravel shoals and runs of small rivers and large streams with moderate current; Conasauga River; Polk County.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Ichthyomyzon gagei,Southern Brook Lamprey,G5,S1,--,D,Gravel and sand riffles and runs of small rivers and creeks; Conasauga & lower Tennessee river watersheds.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Hamiota altilis,Finelined Pocketbook,G2G3,S1S2,LT,T,"Creeks/small rivers with substrates of sand, mud, & gravel, & mod current; Conasauga River & Coahulla Ck; Polk & Bradley counties.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Percina kathae,Mobile Logperch,G4,S2S3,--,"Rare, Not State Listed","Pool areas, deep riffles, & runs; Conasauga River & its larger tributaries.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Etheostoma ditrema,Coldwater Darter,G2,S1,--,T,Limestone springs and slow spring runs; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Phenacobius catostomus,Riffle Minnow,G4,S2,--,D,Gravel and rubble-bottomed runs and riffles of creeks and small to medium rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Pleurobema hanleyianum,Georgia Pigtoe,G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Lasmigona holstonia,Tennessee Heelsplitter,G3,S2,--,"Rare, Not State Listed","Spring runs, creeks, & small rivers, in subst of sand & mud; upper Tenn & Conasauga river watersheds; Blue Ridge & Ridge & Valley.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vascular Plant,Flowering Plant,Platanthera cristata,Yellow Crested Orchid,G5,S2S3,--,S,Acidic Seeps And Stream Heads,Possible
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Villosa vibex,Southern Rainbow,G5,S2,--,"Rare, Not State Listed","Mud or soft sand in small rivers & creeks in areas with moderate current; Conasauga, Hatchie, and Wolf (Miss. R.) river systems.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Percina antesella,Amber Darter,G1G2,S1,LE,E,"Main channel of Conasauga River in flowing pools & deeper runs with clean substrates of sand, gravel, scattered boulders.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vascular Plant,Flowering Plant,Platanthera integrilabia,White Fringeless Orchid,G2G3,S2S3,LT,E,Acidic Seeps And Stream Heads,Possible
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Notropis stilbius,Silverstripe Shiner,G4,S3,--,"Rare, Not State Listed",Still or gently flowing pool areas in the Conasauga River & larger tributaries.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Ptychobranchus foremanianus,Rayed Kidneyshell (= Triangular Kidneyshell),G1,S1,LE,E,Medium sized rivers with good current and coarse sand/gravel substrates; Conasauga River; Bradley & Polk counties.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Elliptio arctata,Delicate Spike,G2G3Q,S2,--,"Rare, Not State Listed","In substrates of coarse sand, gravel, and cobble; prefers strong current; Conasauga River; Polk & Bradley counties; Ridge & Valley.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Epioblasma metastriata,Upland Combshell,GH,SH,LE,E,Sand & gravel substrates in riffle sections of small-medium size rivers; Conasauga River; Polk County.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Notropis asperifrons,Burrhead Shiner,G4,S2,--,"Rare, Not State Listed",Rocky and sandy pools and runs of clear creeks and small rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Percina jenkinsi,Conasauga Logperch,G1,S1,LE,E,Deep gravel runs or pools with small stones & sandy bottoms; Conasauga and Jacks rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Invertebrate Animal,Mollusc,Pleurobema georgianum,Southern Pigtoe,G1,S1,LE,E,High quality small rivers & large streams; shoals and runs with stable sandy-gravel substrates; Conasauga River; Polk & Bradley cos.,Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vascular Plant,Flowering Plant,Xerophyllum asphodeloides,Eastern Turkeybeard,G4,S3,--,T,Dry Oak Or Piney Woods,Upland
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Notropis chrosomus,Rainbow Shiner,G4,S3,--,D,"Small, clear, often spring-fed streams with sand and gravel substrates; Conasauga River watershed.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Cyprinella caerulea,Blue Shiner,G2,S1,LT,T,"Cool, clear, small to medium-sized rivers over firm substrates.",Aquatic
3150101,Conasauga River,31501010103,Ball Play Creek-Conasauga River,Vertebrate Animal,Fish,Etheostoma brevirostrum,Holiday Darter,G2,S1,--,T,Bedrock & gravel pools of creeks and small to medium rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Noturus munitus,Frecklebelly Madtom,G3,S1,--,T,In moderate-swift currents of main channel of Conasauga River over a variety of substrates.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Invertebrate Animal,Crustacean,Cambarus cymatilis,Conasauga Blue Burrower,G1,S1,--,E,Primary burrower; seeps & wet grassy areas including homesites; Conasauga R watershed and adjacent portion of Hiwassee R basin.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Cyprinella caerulea,Blue Shiner,G2,S1,LT,T,"Cool, clear, small to medium-sized rivers over firm substrates.",Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Etheostoma ditrema,Coldwater Darter,G2,S1,--,T,Limestone springs and slow spring runs; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Invertebrate Animal,Crustacean,Cambarus stockeri,Cocoa Crayfish,GNR,S1S2,--,T,Primary burrower; seeps & wet grassy areas incl homesites; Conasauga R watershed and adj Hiwassee R basin; Bradley County.<br>,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Percina antesella,Amber Darter,G1G2,S1,LE,E,"Main channel of Conasauga River in flowing pools & deeper runs with clean substrates of sand, gravel, scattered boulders.",Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Invertebrate Animal,Mollusc,Hamiota altilis,Finelined Pocketbook,G2G3,S1S2,LT,T,"Creeks/small rivers with substrates of sand, mud, & gravel, & mod current; Conasauga River & Coahulla Ck; Polk & Bradley counties.",Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Vertebrate Animal,Fish,Hybopsis lineapunctata,Lined Chub,G3G4,S1,--,D,Small upland creeks with sandy substrates; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010104,Old Fort Creek-Mill Creek,Invertebrate Animal,Mollusc,Pleurobema georgianum,Southern Pigtoe,G1,S1,LE,E,High quality small rivers & large streams; shoals and runs with stable sandy-gravel substrates; Conasauga River; Polk & Bradley cos.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Pleurobema perovatum,Ovate Clubshell,G1,SH,LE,E,Sand/gravel shoals and runs of small rivers and large streams with moderate current; Conasauga River; Polk County.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Medionidus acutissimus,Alabama Moccasinshell,G2,S1,LT,T,Small-large rivers in gravel & cobble shoals in shallow water with mod strong current; Conasauga River; Polk County.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Percina antesella,Amber Darter,G1G2,S1,LE,E,"Main channel of Conasauga River in flowing pools & deeper runs with clean substrates of sand, gravel, scattered boulders.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Percina jenkinsi,Conasauga Logperch,G1,S1,LE,E,Deep gravel runs or pools with small stones & sandy bottoms; Conasauga and Jacks rivers; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Medionidus parvulus,Coosa Moccasinshell,G1Q,S1,LE,E,"Highly oxygenated streams & small rivers with moderate to strong flow, in sand and gravel; Conasauga River, Polk County.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Etheostoma ditrema,Coldwater Darter,G2,S1,--,T,Limestone springs and slow spring runs; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Hamiota altilis,Finelined Pocketbook,G2G3,S1S2,LT,T,"Creeks/small rivers with substrates of sand, mud, & gravel, & mod current; Conasauga River & Coahulla Ck; Polk & Bradley counties.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Pleurobema georgianum,Southern Pigtoe,G1,S1,LE,E,High quality small rivers & large streams; shoals and runs with stable sandy-gravel substrates; Conasauga River; Polk & Bradley cos.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Noturus munitus,Frecklebelly Madtom,G3,S1,--,T,In moderate-swift currents of main channel of Conasauga River over a variety of substrates.,Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Cyprinella caerulea,Blue Shiner,G2,S1,LT,T,"Cool, clear, small to medium-sized rivers over firm substrates.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Invertebrate Animal,Mollusc,Villosa vibex,Southern Rainbow,G5,S2,--,"Rare, Not State Listed","Mud or soft sand in small rivers & creeks in areas with moderate current; Conasauga, Hatchie, and Wolf (Miss. R.) river systems.",Aquatic
3150101,Conasauga River,31501010105,Perry Creek-Conasuaga River,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010106,Sugar Creek,Vertebrate Animal,Fish,Etheostoma ditrema,Coldwater Darter,G2,S1,--,T,Limestone springs and slow spring runs; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010106,Sugar Creek,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Vascular Plant,Flowering Plant,Silphium pinnatifidum,Southern Prairie-dock,G3Q,S2,--,T,Barrens,Possible
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Invertebrate Animal,Crustacean,Cambarus cymatilis,Conasauga Blue Burrower,G1,S1,--,E,Primary burrower; seeps & wet grassy areas including homesites; Conasauga R watershed and adjacent portion of Hiwassee R basin.,Aquatic
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Vertebrate Animal,Fish,Etheostoma trisella,Trispot Darter,G1,S1,--,T,Slackwater areas along margins of the Conasauga River & some tributaries; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Invertebrate Animal,Crustacean,Cambarus stockeri,Cocoa Crayfish,GNR,S1S2,--,T,Primary burrower; seeps & wet grassy areas incl homesites; Conasauga R watershed and adj Hiwassee R basin; Bradley County.<br>,Aquatic
3150101,Conasauga River,31501010301,Coahulla Creek Headwaters,Invertebrate Animal,Mollusc,Hamiota altilis,Finelined Pocketbook,G2G3,S1S2,LT,T,"Creeks/small rivers with substrates of sand, mud, & gravel, & mod current; Conasauga River & Coahulla Ck; Polk & Bradley counties.",Aquatic
3150101,Conasauga River,31501010302,Mills Creek,Vascular Plant,Flowering Plant,Smilax laurifolia,Laurel-leaf Greenbrier,G5,S1,--,S,Wet Woods And Swamps,Possible
3150101,Conasauga River,31501010302,Mills Creek,Invertebrate Animal,Crustacean,Cambarus cymatilis,Conasauga Blue Burrower,G1,S1,--,E,Primary burrower; seeps & wet grassy areas including homesites; Conasauga R watershed and adjacent portion of Hiwassee R basin.,Aquatic
3150101,Conasauga River,31501010302,Mills Creek,Vascular Plant,Flowering Plant,Pedicularis lanceolata,Swamp Lousewort,G5,S1S2,--,S,Wet Acidic Barrens And Seeps,Possible
3150101,Conasauga River,31501010302,Mills Creek,Vascular Plant,Flowering Plant,Lysimachia quadriflora,Four-flowered Loosestrife,G5?,S1,--,E,"Spring Runs, Fens",Possible
3150101,Conasauga River,31501010302,Mills Creek,Vertebrate Animal,Fish,Hybopsis lineapunctata,Lined Chub,G3G4,S1,--,D,Small upland creeks with sandy substrates; Conasauga River watershed.,Aquatic
3150101,Conasauga River,31501010302,Mills Creek,Vascular Plant,Flowering Plant,Rhynchospora caduca,Falling Beaked-rush,G5,S1,--,S,"Marshes, Wet Ground",Possible
